current_date,Prec_Ishikari,avtem,Flow
2010\10\21,0.3255,8.5,261.044166667
2010\10\22,0,8.1,242.360416667
2010\10\23,0.01277,11.1,237.674583333
2010\10\24,0.17889,12.8,295.535
2010\10\25,3.34015,9.4,513.98875
2010\10\26,19.23695,1.9,832.657083333
2010\10\27,3.76944,0.7,418.369166667
2010\10\28,1.00337,1.8,235.009583333
2010\10\29,0.31604,2.8,250.583333333
2010\10\30,0.07284,2.7,195.366666667
2010\10\31,0,5.1,210.477916667
2010\11\01,6.42368,6,280.799583333
2010\11\02,11.98702,5.8,616.644166667
2010\11\03,14.04788,2,731.015416667
2010\11\04,2.43655,2.9,562.598333333
2010\11\05,0.99618,4.1,482.551666667
2010\11\06,0.79506,5.2,347.8275
2010\11\07,0.01466,6.9,359.5325
2010\11\08,8.99074,4.9,386.12875
2010\11\09,20.99979,8.1,732.90625
2010\11\10,12.08897,4.8,1053.18791667
2010\11\11,6.48256,1.1,925.495416667
2010\11\12,5.02048,4.2,697.795833333
2010\11\13,4.52033,3.9,702.11875
2010\11\14,3.71395,4.7,690.147083333
2010\11\15,2.13509,-0.7,700.907083333
2010\11\16,0.72814,-0.5,423.798333333
2010\11\17,0.52902,0.7,400.122083333
2010\11\18,2E-05,1.8,343.414583333
2010\11\19,0.00551,3.3,303.735
2010\11\20,0.0172,4.3,329.525833333
2010\11\21,0,5.7,315.732083333
2010\11\22,14.0724,10.8,396.128333333
2010\11\23,1.27947,1.7,599.4025
2010\11\24,0,-1.2,403.929583333
2010\11\25,0.01739,1.2,348.487083333
2010\11\26,4.55802,3.5,442.832916667
2010\11\27,0.01871,-0.6,378.029166667
2010\11\28,5.99061,0.2,561.637916667
2010\11\29,5.39043,-4,528.072083333
2010\11\30,1.76907,-3.9,361.612916667
2010\12\01,2.89176,-0.1,292.165833333
2010\12\02,0.01784,2.8,241.33875
2010\12\03,18.71782,9,428.459583333
2010\12\04,7.39693,2.6,1133.80875
2010\12\05,0.21777,2.8,1023.22833333
2010\12\06,5.08334,3.1,703.273333333
2010\12\07,7.49613,-1,700.356666667
2010\12\08,0.07032,-3.4,570.8325
2010\12\09,0.10634,-2.8,559.860416667
2010\12\10,0.45702,-3.9,438.33375
2010\12\11,3.67477,1.3,426.8425
2010\12\12,2.82662,-4.7,619.370416667
2010\12\13,0.929,-1,257.480833333
2010\12\14,5.36226,-0.2,329.535
2010\12\15,3.19919,-7.9,508.503333333
2010\12\16,1.094,-8.5,321.387083333
2010\12\17,1.09232,-7.8,285.147916667
2010\12\18,6.162,-5.5,317.105416667
2010\12\19,0.37839,-3.1,231.515833333
2010\12\20,7.35567,1.4,350.985416667
2010\12\21,0.76776,-2,426.159583333
2010\12\22,1.03613,-2,254.329583333
2010\12\23,8.65827,-1,430.253333333
2010\12\24,3.08005,-3.8,631.042916667
2010\12\25,1.93175,-8.4,388.02
2010\12\26,1.5319,-6.1,356.56625
2010\12\27,0.39601,-4.8,305.872916667
2010\12\28,0.5553,-3.9,278.9575
2010\12\29,1.45201,-3.8,301.30875
2010\12\30,2.27932,-2.9,297.703333333
2010\12\31,0.10286,-2.8,296.805416667
2011\01\01,0.18591,-3.4,318.619583333
2011\01\02,0.20211,-4.1,276.0475
2011\01\03,1.73526,-3.6,264.645416667
2011\01\04,0.99701,-3.9,297.7425
2011\01\05,1.15852,-4.4,335.787083333
2011\01\06,6.85491,-8.5,662.095833333
2011\01\07,4.35471,-11.9,614.765416667
2011\01\08,4.24021,-9.6,422.362916667
2011\01\09,5.92756,-8.9,430.297083333
2011\01\10,3.87982,-10.4,409.866666667
2011\01\11,2.51558,-10.9,343.59
2011\01\12,2.93149,-11.3,329.865416667
2011\01\13,3.53837,-11,342.389583333
2011\01\14,2.76518,-10.9,346.540416667
2011\01\15,7.13465,-8.7,427.265833333
2011\01\16,6.40869,-4.7,523.230416667
2011\01\17,8.23819,-4.1,571.4625
2011\01\18,3.91967,-4.1,424.192083333
2011\01\19,1.34589,-4.5,358.509583333
2011\01\20,0.74608,-7.5,368.523333333
2011\01\21,2.26266,-6.8,427.13375
2011\01\22,2.74861,-7.9,364.64625
2011\01\23,2.26131,-4.5,341.64375
2011\01\24,1.51969,-6.6,298.895
2011\01\25,0.70145,-6.7,304.429583333
2011\01\26,0.01493,-8.4,266.775833333
2011\01\27,0.06608,-8.8,235.584166667
2011\01\28,0.23649,-9.4,249.98125
2011\01\29,2.15122,-7.9,386.392916667
2011\01\30,1.08963,-9.6,332.171666667
2011\01\31,3.6127,-8.5,329.440416667
2011\02\01,2.94479,-9.1,364.952083333
2011\02\02,0.12271,-6.8,253.329166667
2011\02\03,0.02784,-1.9,245.153333333
2011\02\04,0.0174,-1.4,254.30875
2011\02\05,1.49435,-4.6,307.675
2011\02\06,0.53295,-6.5,204.45875
2011\02\07,5.26066,-5.4,439.864583333
2011\02\08,1.7252,-8.4,366.64875
2011\02\09,0.06634,-6.9,251.969583333
2011\02\10,1.68125,-5.3,306.23125
2011\02\11,0.68031,-5.1,206.6275
2011\02\12,0.2016,-5.8,207.18375
2011\02\13,1.40282,-6.7,286.93375
2011\02\14,1.44601,-5.9,231.445
2011\02\15,0.02135,-7.4,199.590833333
2011\02\16,0.67723,-2.5,218.575833333
2011\02\17,1.25953,-1.6,187.382916667
2011\02\18,5.90464,-1.9,248.5425
2011\02\19,2.85388,-5.4,200.028333333
2011\02\20,5.13211,-3.2,202.995833333
2011\02\21,0,-3.7,166.5125
2011\02\22,0,-1.8,163.277083333
2011\02\23,0,-0.2,162.065416667
2011\02\24,2.32384,4.4,187.5875
2011\02\25,4.81202,-2.7,369.25375
2011\02\26,1.37155,-8.1,275.830416667
2011\02\27,1.51209,-5.8,222.160416667
2011\02\28,0.01311,-6.9,172.267916667
2011\03\01,1.68315,-3.4,192.364166667
2011\03\02,1.94195,-3.7,282.59
2011\03\03,3.29173,-6.2,298.933333333
2011\03\04,2.71769,-5.7,274.247916667
2011\03\05,0.51421,-4.6,193.05125
2011\03\06,0.73705,-1.4,209.3975
2011\03\07,0.27176,-4.5,214.8725
2011\03\08,1.34752,-5.8,215.995
2011\03\09,3.30257,-5.8,238.802083333
2011\03\10,2.83004,-5.7,232.155416667
2011\03\11,0.91476,-4.7,224.735416667
2011\03\12,0.52879,-3.4,216.71875
2011\03\13,2.4222,1.2,206.107083333
2011\03\14,4.52141,0.7,354.087916667
2011\03\15,0.83973,-2.5,231.163333333
2011\03\16,0.60145,-3.7,251.504583333
2011\03\17,2.35038,-5.9,268.999166667
2011\03\18,0.55979,-4.2,198.487916667
2011\03\19,0.35187,1.3,235.5125
2011\03\20,0.04305,1.9,270.40125
2011\03\21,1.83854,-1.1,289.8675
2011\03\22,1.39444,-3.6,257.855
2011\03\23,1.45929,-4.8,224.64
2011\03\24,0.10175,-3.8,207.64625
2011\03\25,0.35344,-2.1,205.459166667
2011\03\26,0.29732,-1.3,214.252916667
2011\03\27,0.61969,-2.7,221.462083333
2011\03\28,0.00084,-1.3,258.55
2011\03\29,0,0.5,302.647083333
2011\03\30,0,1.8,373.897083333
2011\03\31,0,2.5,512.357916667
2011\04\01,0.89511,3.3,710.427916667
2011\04\02,5.0936,-1.3,1103.8325
2011\04\03,1.92033,-1.7,720.943333333
2011\04\04,9E-05,-2.1,352.494583333
2011\04\05,0,2.5,316.49
2011\04\06,0,5.6,506.613333333
2011\04\07,0.23557,6.3,852.745416667
2011\04\08,8.54439,3.7,1329.60291667
2011\04\09,0,1.7,1544.24416667
2011\04\10,0.29312,4.2,1110.04666667
2011\04\11,3.59384,2.8,1101.05416667
2011\04\12,0.01601,2.5,1054.80958333
2011\04\13,1.88684,2.1,860.917916667
2011\04\14,0.09176,4.6,674.560416667
2011\04\15,0,10.3,781.181666667
2011\04\16,21.74427,6.1,1208.31208333
2011\04\17,9.06787,0.1,2142.22416667
2011\04\18,0.21414,3,1371.91125
2011\04\19,0.01318,4,862.3625
2011\04\20,4E-05,4.1,680.66625
2011\04\21,1.36688,3,577.453333333
2011\04\22,0.46466,2.5,495.03
2011\04\23,17.5176,7.3,562.444583333
2011\04\24,21.12503,6.9,2319.93375
2011\04\25,4.22609,4.7,2489.46166667
2011\04\26,1.31958,7.4,1501.63666667
2011\04\27,1.69093,8.6,1229.1025
2011\04\28,20.9356,6.9,1717.74708333
2011\04\29,3.95652,4.9,2020.89916667
2011\04\30,0.00713,9.7,1399.25083333
2011\05\01,20.97126,10,1336.0025
2011\05\02,11.50051,4,2151.44166667
2011\05\03,0.4985,4.5,2149.26166667
2011\05\04,3.7441,2.7,1297.76916667
2011\05\05,0.36107,4.3,942.5525
2011\05\06,0.00629,6.8,622.435
2011\05\07,12.11534,10.2,690.58875
2011\05\08,6.12118,7.3,1355.44291667
2011\05\09,1.65026,8.9,1426.80375
2011\05\10,5.29859,7.9,1156.45416667
2011\05\11,0.00997,8.1,972.6025
2011\05\12,0,9.2,731.393333333
2011\05\13,7.52334,7.4,779.43375
2011\05\14,2.59415,5.4,955.66875
2011\05\15,0.66682,4.6,801.905833333
2011\05\16,5.28452,9.6,445.085833333
2011\05\17,0.35205,8.8,547.480416667
2011\05\18,0.00735,11.3,609.0275
2011\05\19,0.6764,11.3,548.257083333
2011\05\20,4.91791,13.9,679.745833333
2011\05\21,11.43506,12.1,838.875
2011\05\22,0.22942,10.2,999.385416667
2011\05\23,0.17348,7.5,784.737083333
2011\05\24,2.24633,8.8,468.477916667
2011\05\25,0.82693,10.5,488.315
2011\05\26,0,12.6,416.500416667
2011\05\27,4E-05,13.6,359.861666667
2011\05\28,3.99218,14.7,427.907916667
2011\05\29,1.55256,13.6,469.639166667
2011\05\30,0.05261,11.9,434.013333333
2011\05\31,0,9.5,378.8125
2011\06\01,0,8.6,305.17
2011\06\02,0.01104,11,286.039583333
2011\06\03,0.46106,12.9,323.177916667
2011\06\04,4.90072,13.4,349.28375
2011\06\05,0.59861,14.7,462.17125
2011\06\06,1.67469,14.7,451.98875
2011\06\07,0.02676,16.6,377.435833333
2011\06\08,0.05195,18.7,346.29625
2011\06\09,3.17007,18,342.334583333
2011\06\10,6.2809,17.2,374.336666667
2011\06\11,3.23222,17.8,426.28
2011\06\12,0.32931,14.8,449.1775
2011\06\13,12.04799,13.5,397.717916667
2011\06\14,16.41766,12.1,541.132916667
2011\06\15,1.61954,11.3,624.28
2011\06\16,0.02656,14.4,505.09625
2011\06\17,0,16.6,375.4875
2011\06\18,1.67289,16.3,407.355416667
2011\06\19,0.01568,17.7,420.39
2011\06\20,0.11541,17.5,359.24875
2011\06\21,0.00764,20.1,366.118333333
2011\06\22,1.6551,19.4,415.875416667
2011\06\23,17.94522,15.4,435.740416667
2011\06\24,13.03798,12.4,798.441666667
2011\06\25,0.06423,11.2,564.730416667
2011\06\26,0,13.2,284.204583333
2011\06\27,0.41806,14.9,240.670833333
2011\06\28,1.70704,18.2,339.854583333
2011\06\29,0.01358,19.1,386.837916667
2011\06\30,0.0218,19,366.304166667
2011\07\01,0.00191,19,389.981666667
2011\07\02,0,17.9,355.323333333
2011\07\03,0.0097,19.9,293.16875
2011\07\04,20.0328,19.3,465.919166667
2011\07\05,2.10247,18,482.108333333
2011\07\06,1.94483,19.8,382.046666667
2011\07\07,0.02571,21.9,309.522083333
2011\07\08,2.72368,20,312.343333333
2011\07\09,3.18476,22.8,300.54625
2011\07\10,27.68878,21,419.902916667
2011\07\11,0.98882,20.3,613.625416667
2011\07\12,8.83557,22.9,385.351666667
2011\07\13,4.16139,22.2,438.325833333
2011\07\14,63.21826,21.1,1045.40375
2011\07\15,7.89272,17.8,2897.48875
2011\07\16,18.43709,17.9,2248.16166667
2011\07\17,9.06585,19.4,1694.11666667
2011\07\18,1.24325,18.8,1212.46041667
2011\07\19,0.01701,20.3,927.85125
2011\07\20,0.00602,17.3,566.486666667
2011\07\21,0,15,392.255416667
2011\07\22,0,16,323.717083333
2011\07\23,0,16.5,322.537916667
2011\07\24,0.01205,19.3,358.74375
2011\07\25,0.26614,20.6,365.4425
2011\07\26,0.00171,20.8,340.337083333
2011\07\27,1.5101,20.7,339.559166667
2011\07\28,3.08046,22,344.190416667
2011\07\29,1.79265,21.9,379.960416667
2011\07\30,0.03396,19.4,382.810833333
2011\07\31,0.03771,17.8,332.86375
2011\08\01,0.90787,17.7,319.536666667
2011\08\02,0.19943,18,306.501666667
2011\08\03,0.00301,20.1,294.675416667
2011\08\04,0.0991,22.4,258.426666667
2011\08\05,0.44012,22.9,283.01625
2011\08\06,1.29948,24.1,334.922083333
2011\08\07,0.25052,24,372.183333333
2011\08\08,0.50242,22.6,392.29
2011\08\09,0.01186,22.7,383.139166667
2011\08\10,5.23814,23.1,414.322083333
2011\08\11,1.66407,23.8,564.011666667
2011\08\12,0.17762,20,576.584583333
2011\08\13,0,21,422.775416667
2011\08\14,48.3765,22.4,435.94
2011\08\15,33.42324,22.6,1248.33208333
2011\08\16,39.35658,19.4,1796.36083333
2011\08\17,10.77429,19.3,2304.28125
2011\08\18,0.43388,19.8,1915.2575
2011\08\19,1.06466,19.3,980.780833333
2011\08\20,5.57076,18.5,667.673333333
2011\08\21,5.22686,19.2,537.854583333
2011\08\22,0.02609,18.7,460.801666667
2011\08\23,2.10407,16.7,457.8525
2011\08\24,0.43886,19.1,472.5075
2011\08\25,4.00354,18.4,441.1275
2011\08\26,7.06529,18.3,451.31375
2011\08\27,0.00951,19.4,427.741666667
2011\08\28,0,19.4,390.459583333
2011\08\29,0,20.2,366.150416667
2011\08\30,0.05936,20.5,344.0725
2011\08\31,0.2001,21.9,377.239583333
2011\09\01,1.348,23.4,386.4225
2011\09\02,106.07495,21.5,592.702916667
2011\09\03,39.7739,21.8,4019.26708333
2011\09\04,28.37664,22.3,5536.9875
2011\09\05,22.79128,21.3,4263.26291667
2011\09\06,23.01972,18,2799.51583333
2011\09\07,2.71553,16.4,1917.80458333
2011\09\08,0.52402,19.9,1339.7325
2011\09\09,7.25622,18.8,1037.41958333
2011\09\10,2.82514,15.9,957.237083333
2011\09\11,1.78111,15.2,727.582916667
2011\09\12,11.10471,17.4,731.637083333
2011\09\13,3.93781,16.9,698.48375
2011\09\14,0.06837,16.5,643.6725
2011\09\15,4.62287,18.3,571.375416667
2011\09\16,9.93158,21.7,691.144583333
2011\09\17,10.58381,19.9,1122.98875
2011\09\18,5.67729,14.7,1189.73083333
2011\09\19,0.09788,11.5,685.822083333
2011\09\20,0.02792,11.7,451.569583333
2011\09\21,2.04961,11.2,382.744583333
2011\09\22,35.86009,11.1,1086.82083333
2011\09\23,1.37296,11.8,1345.67708333
2011\09\24,0.62619,12.3,855.85
2011\09\25,0.04795,13,520.406666667
2011\09\26,0.37407,13.9,397.777916667
2011\09\27,0.19771,14.1,385.63625
2011\09\28,0,13.7,339.369583333
2011\09\29,0,14.6,371.870833333
2011\09\30,17.09868,13.4,554.182916667
2011\10\01,9.29227,7.2,739.301666667
2011\10\02,12.05602,4.4,717.821666667
2011\10\03,5.92904,2.2,888.830833333
2011\10\04,0.11939,6.8,736.05375
2011\10\05,0.73976,9.7,489.384583333
2011\10\06,4.25128,9.8,481.109583333
2011\10\07,16.58538,10.3,834.531666667
2011\10\08,0.02045,10.3,710.381666667
2011\10\09,0,10.8,455.610416667
2011\10\10,13.70163,11.4,489.09875
2011\10\11,0.12426,7.3,651.234166667
2011\10\12,13.99898,6.7,613.49875
2011\10\13,0.04872,8.1,772.11375
2011\10\14,0,9.3,560.867083333
2011\10\15,1.13176,13.2,539.097916667
2011\10\16,7.88379,14.4,636.809166667
2011\10\17,4.04254,10,769.8375
2011\10\18,1.48136,4.9,565.18625
2011\10\19,0.0124,7.3,338.506666667
2011\10\20,0,7.7,249.98
2011\10\21,0,10.3,238.077083333
2011\10\22,24.89049,13.5,284.304166667
2011\10\23,20.07261,12.7,883.837083333
2011\10\24,0.69366,9.1,1281.87708333
2011\10\25,8.66375,10.5,843.92375
2011\10\26,5.5419,5,838.102083333
2011\10\27,0.71933,5.1,805.938333333
2011\10\28,0,7.4,494.750833333
2011\10\29,0.08463,7.1,399.65
2011\10\30,0.01049,8.3,357.98625
2011\10\31,0.01568,10.3,384.00125
2011\11\01,0,7.7,324.554166667
2011\11\02,0.26394,8.4,297.45
2011\11\03,0.01609,7.6,328.027916667
2011\11\04,0,5.4,262.597083333
2011\11\05,2.0176,6.8,280.20375
2011\11\06,0.22534,7.1,287.762083333
2011\11\07,0.1504,6.4,291.752083333
2011\11\08,1.0806,3.4,325.970833333
2011\11\09,0.13553,2,273.472916667
2011\11\10,0,3.5,249.005833333
2011\11\11,0,5.7,253.682083333
2011\11\12,0.00739,7.2,305.858333333
2011\11\13,3.01799,8.4,378.526666667
2011\11\14,0.99844,2.1,430.529166667
2011\11\15,6.94902,-1.2,413.364166667
2011\11\16,10.92483,-0.6,438.810416667
2011\11\17,2.76247,-2,294.377083333
2011\11\18,0.45506,0.2,221.836666667
2011\11\19,12.75291,8.3,498.025
2011\11\20,4.73459,3.9,1002.06875
2011\11\21,8.28,-5.1,918.955
2011\11\22,4.55618,-3.7,534.7975
2011\11\23,1.16637,0.5,312.859583333
2011\11\24,22.20646,3.5,896.832083333
2011\11\25,5.66417,-2.4,1230.98291667
2011\11\26,1.23033,-1.6,646.325416667
2011\11\27,4.74147,1.6,416.920416667
2011\11\28,0.28609,2.7,416.872083333
2011\11\29,0.48034,2.8,449.434166667
2011\11\30,1.47615,-3.6,452.266666667
2011\12\01,1.81993,-6,340.28125
2011\12\02,0.10529,-6.7,240.850416667
2011\12\03,11.30831,-2,256.534583333
2011\12\04,12.37351,-0.8,567.87625
2011\12\05,9.43665,-3,746.318333333
2011\12\06,1.54268,-4,311.689583333
2011\12\07,3.20295,-4.1,346.542916667
2011\12\08,0.99992,-7.6,319.0975
2011\12\09,0.75542,-9.2,272.502083333
2011\12\10,1.72969,-4.3,300.145833333
2011\12\11,5.43035,-4.8,399.401666667
2011\12\12,7.40984,-4.8,436.875416667
2011\12\13,1.73863,-5.9,427.499583333
2011\12\14,0.64368,-2.7,226.48
2011\12\15,5.66575,-3,420.8475
2011\12\16,3.93359,-8.8,374.161666667
2011\12\17,3.15661,-9.5,317.676666667
2011\12\18,3.94258,-8.4,336.065416667
2011\12\19,2.45378,-7.9,385.694166667
2011\12\20,1.56311,-8.2,394.01625
2011\12\21,0.16272,-8.7,341.1925
2011\12\22,2.47415,-5.6,345.232083333
2011\12\23,5.8216,-2.9,594.62375
2011\12\24,1.20851,-6.6,546.62625
2011\12\25,8.8473,-6.4,531.5675
2011\12\26,8.25703,-3.3,568.215
2011\12\27,2.04566,-6.1,355.71125
2011\12\28,1.2121,-6,316.33125
2011\12\29,3.148,-4.6,286.595833333
2011\12\30,5.46368,-7.1,357.0275
2011\12\31,0,-3.5,271.780833333
2012\01\01,1.0239,-3.4,184.387083333
2012\01\02,2.80955,-3.4,200.991666667
2012\01\03,0.93294,-6.8,267.82875
2012\01\04,1.97185,-6.9,317.564166667
2012\01\05,3.85848,-4.6,475.91875
2012\01\06,4.7694,-3.8,341.4375
2012\01\07,0.18586,-5.6,256.156666667
2012\01\08,0.81168,-8.1,179.032916667
2012\01\09,1.52317,-6.5,192.5425
2012\01\10,3.05919,-7,224.4525
2012\01\11,4.8886,-11.3,415.355833333
2012\01\12,3.88496,-12.4,338.305833333
2012\01\13,2.98226,-11,363.125833333
2012\01\14,3.41236,-12.8,464.830416667
2012\01\15,3.53127,-10.1,384.922083333
2012\01\16,2.91192,-9.8,238.358333333
2012\01\17,0.74379,-11.6,223.794166667
2012\01\18,0.68417,-8.9,254.154583333
2012\01\19,0.01064,-9.1,209.17
2012\01\20,0,-11.7,169.102083333
2012\01\21,0.19565,-7.2,162.241666667
2012\01\22,5.64184,-2.3,220.493333333
2012\01\23,3.3832,-4.5,346.85875
2012\01\24,1.93465,-10.2,342.691666667
2012\01\25,0.98504,-13.2,309.487916667
2012\01\26,2.18271,-14.9,302.51625
2012\01\27,3.17653,-12.8,283.134583333
2012\01\28,1.98931,-11.5,264.969583333
2012\01\29,1.28365,-8.6,276.91875
2012\01\30,0.08136,-10.6,213.345
2012\01\31,1.50541,-9.2,249.912916667
2012\02\01,0.01629,-10.9,273.104583333
2012\02\02,1.23187,-10.4,275.074166667
2012\02\03,2.11939,-10.8,269.10625
2012\02\04,3.02157,-9.5,286.374166667
2012\02\05,1.57594,-7.1,259.237916667
2012\02\06,0.58923,-2.5,189.382916667
2012\02\07,3.88404,-0.8,297.389583333
2012\02\08,8.0587,-8.7,445.995833333
2012\02\09,4.4408,-9.9,275.5375
2012\02\10,4.92141,-11.4,318.32125
2012\02\11,3.73425,-10.6,219.741666667
2012\02\12,5.77561,-11.2,371.2
2012\02\13,1.95306,-7.9,192.767083333
2012\02\14,0.58808,-3.8,168.760416667
2012\02\15,7.0602,-6.1,502.854166667
2012\02\16,3.44616,-9.3,316.018333333
2012\02\17,1.40436,-12,261.532083333
2012\02\18,0.40965,-12.9,219.93125
2012\02\19,0.7289,-10.6,191.184166667
2012\02\20,1.24277,-7,183.362916667
2012\02\21,2.99162,-7.7,370.961666667
2012\02\22,0.62225,-7.3,197.475
2012\02\23,3.30064,-3.3,229.129166667
2012\02\24,1.14608,-6.1,256.082083333
2012\02\25,0.25506,-9.2,154.227083333
2012\02\26,1.8839,-6.6,228.203333333
2012\02\27,0.61038,-9.2,284.412916667
2012\02\28,1.24247,-9.2,167.815833333
2012\02\29,0.58769,-3.7,147.36
2012\03\01,0.97268,-0.6,171.859166667
2012\03\02,0.02131,-4,177.44625
2012\03\03,0.51685,-7.7,180.103333333
2012\03\04,0.65027,-8.9,141.541666667
2012\03\05,0.86925,-7.4,124.040416667
2012\03\06,1.26954,1.5,205.185833333
2012\03\07,7.89369,0.7,291.682083333
2012\03\08,0.49928,-1.5,202.572916667
2012\03\09,0.00582,-3.1,147.634583333
2012\03\10,0.00187,-2.6,141.450416667
2012\03\11,0.01838,-4.7,154.4825
2012\03\12,0.00459,-4.2,183.1575
2012\03\13,0.13155,-5.9,164.980416667
2012\03\14,0.17728,-4.8,152.579583333
2012\03\15,2.18801,-2,256.912916667
2012\03\16,0.04049,-2.6,154.502916667
2012\03\17,0.20279,0.3,181.530416667
2012\03\18,0.70136,-2.1,298.625416667
2012\03\19,4.22024,-7.8,433.172083333
2012\03\20,3.16016,-7.6,381.18
2012\03\21,0.69659,-5.6,258.275833333
2012\03\22,1.59225,-3.1,198.39
2012\03\23,1.23694,-1.3,170.748333333
2012\03\24,1.82641,-2.8,184.3075
2012\03\25,2.71827,-3.5,195.54875
2012\03\26,2.79401,-5,193.985
2012\03\27,1.43866,-3.9,158.988333333
2012\03\28,0.0288,-2.2,157.190833333
2012\03\29,0,1.3,153.860833333
2012\03\30,0.17181,6.2,308.426666667
2012\03\31,4.70503,0,814.710416667
2012\04\01,2.20694,-3.4,790.404166667
2012\04\02,2.61357,-4.6,382.542916667
2012\04\03,11.55215,-0.1,260.874166667
2012\04\04,11.41035,-0.8,955.482083333
2012\04\05,0.95985,-1.9,685.60125
2012\04\06,0.87852,-3.4,402.980833333
2012\04\07,0.96852,-3.1,331.970416667
2012\04\08,0.30903,-1.9,222.595
2012\04\09,3.10443,1.4,358.977916667
2012\04\10,0.03558,4,362.235833333
2012\04\11,5.55226,6.4,585.730416667
2012\04\12,0.09671,3.9,1204.26291667
2012\04\13,1.18456,2.4,1488.89458333
2012\04\14,0,2.9,1248.15333333
2012\04\15,0,3.2,1408.99416667
2012\04\16,0,4.5,1533.48583333
2012\04\17,4.80837,3.6,1716.63083333
2012\04\18,1.17913,3.9,1545.57791667
2012\04\19,0.17744,4.7,1583.11375
2012\04\20,0,4.9,1857.25125
2012\04\21,0,5.2,2061.34125
2012\04\22,0,8.5,2019.43083333
2012\04\23,2.11068,8.7,2371.05375
2012\04\24,2.00653,7.1,2726.20666667
2012\04\25,0.03886,8.4,2536.46458333
2012\04\26,2.43166,13.3,3104.74083333
2012\04\27,3.75564,10.6,4286.68375
2012\04\28,0.00145,10.2,4280.23166667
2012\04\29,1.53057,10.8,3081.59208333
2012\04\30,0.00356,12.2,2315.70666667
2012\05\01,0,15.7,2234.69083333
2012\05\02,0.03927,15.5,2490.92041667
2012\05\03,3.96013,14.4,2584.10416667
2012\05\04,19.95856,12.1,2564.28583333
2012\05\05,6.01763,10.2,2756.84666667
2012\05\06,7.96623,10.9,2203.9275
2012\05\07,3.73224,9.6,1906.5875
2012\05\08,1.13738,11.4,1617.45958333
2012\05\09,0.9629,11,1352.96083333
2012\05\10,0.05007,10.1,1172.59375
2012\05\11,1.03058,7.2,1005.88708333
2012\05\12,0.29505,3.7,910.400833333
2012\05\13,0,7.6,725.095416667
2012\05\14,0,10.6,476.58875
2012\05\15,3.83605,10.1,416.57875
2012\05\16,9.60966,9.5,657.60875
2012\05\17,1.38822,10.7,772.419583333
2012\05\18,0.04467,11.5,834.499583333
2012\05\19,0.02541,10.1,610.183333333
2012\05\20,0,11.5,398.691666667
2012\05\21,0,12.2,317.277916667
2012\05\22,0,13.8,249.769583333
2012\05\23,3E-05,11.7,374.88
2012\05\24,0,13.9,533.9925
2012\05\25,2.07002,15.7,488.95625
